Id,Expected
c695325ded465efde988dfb96d081533_0,145236 50 146516 50 147796 50 149076 50 150346 95 151626 95 152906 95 154176 115 155456 115 156736 115 158016 115 159286 135 160566 135 161846 135 163126 135 164396 150 165676 150 166956 150 168236 150 169511 160 170791 160 172071 160 173351 160 174631 160 175911 160 177191 160 178471 160 179751 165 181031 165 182311 165 183591 165 184871 165 186151 165 187431 165 188711 165 189996 165 191276 165 192556 165 193836 165 195116 165 196396 165 197676 165 198956 165 200236 165 201516 165 202796 165 204076 165 205356 165 206636 165 207916 165 209196 165 210476 165 211756 165 213036 165 214321 160 215601 160 216881 160 218161 160 219441 160 220721 160 222001 160 223281 160 224566 155 225846 155 227126 155 228406 155 229686 155 230966 155 232246 155 233526 155 234811 150 236091 150 237371 150 238651 150 239931 150 241211 150 242491 150 243776 145 245056 145 246336 145 247616 145 248896 145 250176 145 251456 145 252736 145 254016 145 255296 145 256576 145 257856 145 259141 140 260421 140 261701 140 262981 140 264261 140 265541 140 266821 140 268101 140 269386 135 270666 135 271946 135 273226 135 274506 135 275786 135 277066 135 278346 135 279626 135 280906 135 282186 135 283466 135 284751 130 286031 130 287311 130 288591 130 289871 130 291151 130 292431 130 293711 130 294991 130 296271 130 297551 130 298836 125 300116 125 301396 125 302676 125 303956 125 305236 125 306516 125 307796 125 309081 120 310361 120 311641 120 312921 120 314206 115 315486 115 316766 115 318046 115 319326 110 320606 110 321886 110 323166 110 324451 105 325731 105 327011 105 328291 105 329576 100 330856 100 332136 100 333421 90 334701 90 335981 90 337261 90 338546 85 339826 85 341106 85 342386 85 343671 80 344951 80 346231 80 347511 80 348796 70 350076 70 351356 70 352636 70 353921 65 355201 65 356481 65 357761 65 359051 55 360331 55 361611 55 362891 55 364181 45 365461 45 366741 45 368021 45 369311 25 370591 25 371871 25 373151 25
c695325ded465efde988dfb96d081533_1,673061 5 674341 5 675621 5 676901 5 678176 20 679456 20 680736 20 682016 25 683296 25 684576 25 685856 25 687136 30 688416 30 689696 30 690976 30 692256 35 693536 35 694816 35 696096 35 697376 40 698656 40 699936 40 701216 40 702496 40 703776 40 705056 40 706336 40 707616 40 708896 40 710176 40 711456 40 712741 35 714021 35 715301 35 716581 35 717861 30 719141 30 720421 30 721701 30 722991 15 724271 15 725551 15 1100296 30 1101576 30 1102856 30 1104136 30 1105396 60 1106676 60 1107956 60 1109236 60 1110511 70 1111791 70 1113071 70 1114351 70 1115626 75 1116906 75 1118186 75 1119466 75 1120741 80 1122021 80 1123301 80 1124581 80 1125861 80 1127141 80 1128421 80 1129701 75 1130981 75 1132261 75 1133541 75 1134821 75 1136101 75 1137381 75 1138661 75 1139961 5 1139971 15 1139991 15 1141241 5 1141251 15 1141271 15 1142521 5 1142531 15 1142551 15 1143801 5 1143811 15 1143831 15
05b78a91391adc0bb223c4eaf3372eae_0,881346 5 882626 5 883906 5 885186 5 900556 5 901836 5 903116 5 904396 5 905681 5 906961 5 908241 5 909521 5 910801 5 912081 5 913361 5 914641 5 915926 5 917206 5 918486 5 919766 5
05b78a91391adc0bb223c4eaf3372eae_1,707336 30 708616 30 709896 30 711176 30 712446 40 713726 40 715006 40 716286 40 717561 50 718841 50 720121 50 721401 50 722671 65 723951 65 725231 65 726506 70 727786 70 729066 70 730346 70 731621 75 732901 75 734181 75 735461 75 736736 85 738016 85 739296 85 740576 85 741856 85 743136 85 744416 85 745696 85 746971 90 748251 90 749531 90 750811 90 752086 95 753366 95 754646 95 755926 95 757201 100 758481 100 759761 100 761041 100 762321 100 763601 100 764881 100 766161 100 767436 105 768716 105 769996 105 771276 105 772556 105 773836 105 775116 105 776391 110 777671 110 778951 110 780231 110 781511 110 782791 110 784071 110 785351 110 786631 110 787911 110 789191 110 790471 110 791746 115 793026 115 794306 115 795586 115 796866 110 798146 110 799426 110 800706 110 801986 105 803266 105 804546 105 805826 105 807106 105 808386 105 809666 105 810946 105 812221 105 813501 105 814781 105 816061 105 817341 105 818621 105 819901 105 821181 100 822461 100 823741 100 825021 100 826301 100 827581 100 828861 100 830141 100 831421 100 832701 100 833981 100 835261 100 836541 95 837821 95 839101 95 840381 95 841661 95 842941 95 844221 95 845501 95 846781 95 848061 95 849341 95 850621 95 851901 95 853181 95 854461 95 855741 95 857021 95 858301 95 859581 95 860861 95 862141 95 863421 95 864701 95 865981 95 867261 95 868541 95 869821 95 871106 90 872386 90 873666 90 874946 90 876226 90 877506 90 878786 90 880066 90 881351 80 882631 80 883911 80 885191 80 886471 80 887751 80 889031 80 890311 80 891591 80 892871 80 894151 80 895431 80 896716 70 897996 70 899276 70 900561 65 901841 65 903121 65 904401 65 905686 60 906966 60 908246 60 909526 60 910806 55 912086 55 913366 55 914646 55 915931 55 917211 55 918491 55 919771 55 921056 5 921076 25 922336 5 922356 25 923616 5 923636 25 924896 5 924916 25 926206 15 927486 15 928766 15 930046 15 931336 5 932616 5 933896 5 935176 5
6679bff55177a34fc01019eec999fd84_0,219721 20 221001 20 222281 20 223561 20 224836 35 224881 15 226116 35 226161 15 227396 35 227441 15 228676 35 228721 15 229951 90 231231 90 232511 90 233791 90 235071 125 236351 125 237631 125 238911 125 240191 145 241471 145 242751 145 244031 155 245311 155 246591 155 247871 155 249151 225 250431 225 251711 225 252991 225 254271 245 255551 245 256831 245 258111 245 259391 255 260671 255 261951 255 263231 255 264511 265 265791 265 267071 265 268351 265 269631 270 270911 270 272191 270 273471 270 274751 275 276031 275 277311 275 278591 275 279871 280 281151 280 282431 280 283711 280 284991 280 286271 280 287551 280 288831 285 290111 285 291391 285 292671 285 293951 285 295231 285 296511 285 297791 285 299071 285 300351 285 301631 285 302911 285 304196 280 305476 280 306756 280 308036 280 309316 280 310596 280 311876 280 313156 280 314436 280 315716 280 316996 280 318276 280 319556 280 320836 280 322116 280 323396 280 324676 280 325956 280 327236 280 328516 280 329796 280 331076 280 332356 280 333636 280 334916 280 336196 280 337476 280 338761 270 340041 270 341321 270 342601 270 343881 270 345161 270 346441 270 347721 270 349001 270 350281 270 351561 270 352841 270 354121 270 355401 270 356681 270 357961 270 359241 270 360521 270 361801 270 363081 270 364366 260 365646 260 366926 260 368206 260 369486 260 370766 260 372046 260 373326 260 374606 260 375886 260 377166 260 378446 260 379726 260 381006 260 382286 260 383566 255 384846 255 386126 255 387406 255 388686 255 389966 255 391246 255 392526 255 393806 255 395086 255 396366 255 397646 255 398926 255 400206 255 401486 255 402766 255 404046 255 405326 255 406606 255 407886 255 409166 255 410446 255 411726 255 413006 255 414286 255 415566 255 416846 255 418126 250 419406 250 420686 250 421966 250 423246 250 424526 250 425806 250 427086 250 428371 245 429651 245 430931 245 432211 245 433491 240 434771 240 436051 240 437331 240 438611 240 439891 240 441171 240 442451 240 443731 240 445011 240 446291 240 447571 240 448851 235 450131 235 451411 235 452691 235 453976 230 455256 230 456536 230 457816 230 459096 225 460376 225 461656 225 462936 225 464216 225 465496 225 466776 225 468056 220 469336 220 470616 220 471896 220 473181 215 474461 215 475741 215 477021 215 478306 205 479586 205 480866 205 482146 205 483426 200 484706 200 485986 200 487266 200 488551 195 489831 195 491111 195 492391 195 493676 185 494956 185 496236 185 497516 185 498801 175 500081 175 501361 175 502641 175 503926 165 505206 165 506486 165 507771 150 509051 150 510331 150 511611 150 512906 125 514186 125 515466 125 516746 125 518036 95 519316 95 520596 95 521876 95
6679bff55177a34fc01019eec999fd84_1,
6f4d4987ea3b4bae5672a230194c5a08_0,
6f4d4987ea3b4bae5672a230194c5a08_1,346176 10 347456 10 348736 10 350011 20 351291 20 352571 20 353851 20 355126 25 356406 25 357686 25 358966 25 360241 30 361521 30 362801 30 364081 30 365356 35 366636 35 367916 35 369191 35 370471 35 371751 35 373031 35 374311 35 375591 35 376871 35 378151 35 379426 40 380706 40 381986 40 383266 40 384541 40 385821 40 387101 40 388376 40 389656 40 390936 40 392216 40 393496 40 394776 40 396056 40 397336 40 398611 40 399891 40 401171 40 402451 40 403731 35 403791 15 405011 35 405071 15 406291 35 406351 15 407571 35 407626 20 408851 35 408906 20 410131 35 410186 20 411411 35 411466 20 412691 30 412746 25 413971 30 414026 25 415251 30 415306 25 416531 30 416586 25 417811 25 417866 25 419091 25 419146 25 420371 25 420426 25 421651 25 421706 25 422931 15 422981 30 424211 15 424261 30 425491 15 425541 30 426821 30 428101 30 429381 30 430661 30 431941 30 433221 30 434501 30 435781 30 437061 30 438341 30 439621 30 440901 30 442181 5 442191 20 443461 5 443471 20 444741 5 444751 20 898001 15 899281 15 900561 15 901831 35 903111 35 904391 35 905671 35 906946 45 908226 45 909506 45 910786 45 912056 60 913336 60 914616 60 915896 60 917171 70 918451 70 919731 70 921011 70 922291 70 923571 70 924851 70 926126 80 927406 80 928686 80 929966 80 931241 85 932521 85 933801 85 935076 95 936356 95 937636 95 938916 95 940196 95 941476 95 942756 95 944036 95 945311 100 946591 100 947871 100 949151 100 950431 105 951711 105 952991 105 954266 110 955546 110 956826 110 958106 110 959386 110 960666 110 961946 110 963226 110 964506 110 965786 110 967066 110 968346 110 969621 115 970901 115 972181 115 973461 115 974741 115 976021 115 977301 115 978581 115 979861 115 981141 115 982421 115 983701 115 984981 115 986261 115 987541 115 988821 115 990101 115 991381 115 992661 115 993941 115 995221 115 996501 115 997781 110 999061 110 1000341 110 1001621 110 1002901 110 1004181 110 1005461 110 1006741 110 1008021 105 1009301 105 1010581 105 1011861 105 1013141 105 1014421 105 1015701 105 1016981 100 1018261 100 1019541 100 1020821 100 1022101 100 1023381 100 1024661 100 1025941 100 1027221 95 1028501 95 1029781 95 1031066 85 1032346 85 1033626 85 1034906 85 1036186 80 1037466 80 1038746 80 1040026 80 1041306 75 1042586 75 1043866 75 1045146 75 1046431 65 1047711 65 1048991 65 1050276 55 1051556 55 1052836 55 1054116 55 1055401 40 1056681 40 1057961 40 1059241 40
e56a6d9ba9d45c3dbc695325ded465ef_0,677991 50 679271 50 680551 50 681821 75 683101 75 684381 75 685661 75 686931 95 688211 95 689491 95 690771 95 692036 115 693316 115 694596 115 695876 115 697151 130 698431 130 699711 130 700991 130 702261 145 703541 145 704821 145 706101 145 707376 155 708656 155 709936 155 711216 155 712491 165 713771 165 715051 165 716331 165 717606 175 718886 175 720166 175 721446 175 722721 180 724001 180 725281 180 726556 190 727836 190 729116 190 730396 190 731671 200 732951 200 734231 200 735511 200 736781 210 738061 210 739341 210 740621 210 741891 225 743171 225 744451 225 745731 225 747001 235 748281 235 749561 235 750841 235 752106 250 753386 250 754666 250 755946 250 757211 265 758491 265 759771 265 761051 265 762316 285 763596 285 764876 285 766156 285 767421 300 768701 300 769981 300 771246 315 772526 315 773806 315 775086 315 776361 320 777641 320 778921 320 780201 320 781471 330 782751 330 784031 330 785311 330 786581 340 787861 340 789141 340 790421 340 791701 340 792981 340 794261 340 795541 340 796816 350 798096 350 799376 350 800656 350 801931 355 803211 355 804491 355 805771 355 807046 365 808326 365 809606 365 810886 365 812166 370 813446 370 814726 370 816001 395 817281 395 818561 395 819841 395 821121 405 822401 405 823681 405 824961 405 826236 415 827516 415 828796 415 830076 415 831356 420 832636 420 833916 420 835196 420 836471 430 837751 430 839031 430 840311 430 841591 430 842871 430 844151 430 845431 430 846706 440 847986 440 849266 440 850546 440 851826 440 853106 440 854386 440 855666 440 856946 445 858226 445 859506 445 860781 450 862061 450 863341 450 864621 450 865901 450 867181 450 868461 450 869741 450 871016 455 872296 455 873576 455 874856 455 876136 460 877416 460 878696 460 879976 460 881256 460 882536 460 883816 460 885096 460 886376 460 887656 460 888936 460 890216 460 891496 460 892776 460 894056 460 895336 460 896611 470 897891 470 899171 470 900451 470 901731 470 903011 470 904291 470 905571 470 906851 470 908131 470 909411 470 910691 470 911971 470 913251 470 914531 470 915811 470 917091 470 918371 470 919651 470 920926 480 922206 480 923486 480 924766 480 926046 480 927326 480 928606 480 929886 480 931166 480 932446 480 933726 480 935006 480 936286 480 937566 480 938846 480 940126 480 941406 480 942686 480 943966 480 945246 480 946526 480 947806 480 949086 480 950371 475 951651 475 952931 475 954211 475 955491 480 956771 480 958051 480 959331 480 960616 475 961896 475 963176 475 964456 475 965736 475 967016 475 968296 475 969576 475 970856 475 972136 475 973416 475 974696 475 975981 470 977261 470 978541 470 979821 470 981106 465 982386 465 983666 465 984946 465 986226 465 987506 465 988786 465 990066 465 991346 465 992626 465 993906 465 995191 460 996471 460 997751 460 999031 460 1000316 455 1001596 455 1002876 455 1004156 455 1005436 455 1006716 455 1007996 455 1009276 455 1010561 450 1011841 450 1013121 450 1014401 450 1015686 445 1016966 445 1018246 445 1019526 445 1020806 445 1022086 445 1023366 445 1024646 445 1025931 440 1027211 440 1028491 440 1029771 440 1031056 435 1032336 435 1033616 435 1034901 425 1036181 425 1037461 425 1038741 425 1040026 420 1041306 420 1042586 420 1043866 420 1045151 415 1046431 415 1047711 415 1048991 415 1050281 400 1051561 400 1052841 400 1054121 400 1055411 390 1056691 390 1057971 390 1059251 390 1060566 355 1061846 355 1063126 355 1064406 355 1065696 340 1066976 340 1068256 340 1069536 340 1070821 335 1072101 335 1073381 335 1074661 335 1075946 325 1077226 325 1078506 325 1079791 320 1081071 320 1082351 320 1083631 320 1084916 315 1086196 315 1087476 315 1088756 315 1090036 310 1091316 310 1092596 310 1093876 310 1095156 305 1096436 305 1097716 305 1098996 305 1100281 300 1101561 300 1102841 300 1104121 300 1105401 295 1106681 295 1107961 295 1109241 295 1110526 290 1111806 290 1113086 290 1114366 290 1115646 285 1116926 285 1118206 285 1119486 285 1120771 275 1122051 275 1123331 275 1124616 270 1125896 270 1127176 270 1128456 270 1129746 255 1131026 255 1132306 255 1133586 255 1134866 255 1136146 255 1137426 255 1138706 255 1139996 245 1141276 245 1142556 245 1143836 245 1145116 240 1146396 240 1147676 240 1148956 240 1150246 230 1151526 230 1152806 230 1154086 230 1155366 230 1156646 230 1157926 230 1159206 230 1160496 215 1161776 215 1163056 215 1164346 205 1165626 205 1166906 205 1168186 205 1169471 195 1170751 195 1172031 195 1173311 195 1174596 185 1175876 185 1177156 185 1178436 185 1179721 180 1181001 180 1182281 180 1183561 180 1184846 170 1186126 170 1187406 170 1188686 170 1189966 165 1191246 165 1192526 165 1193806 165 1195096 155 1196376 155 1197656 155 1198936 155 1200216 150 1201496 150 1202776 150 1204056 150 1205346 135 1206626 135 1207906 135 1209196 5 1209206 110 1210476 5 1210486 110 1211756 5 1211766 110 1213036 5 1213046 110 1214351 80 1215631 80 1216911 80 1218191 80 1219481 65 1220761 65 1222041 65 1223321 65 1224616 40 1225896 40 1227176 40 1228456 40
e56a6d9ba9d45c3dbc695325ded465ef_1,
5beb48f0be11d0309d1dff09b8405734_0,797096 50 798376 50 799656 50 800936 50 802191 90 803471 90 804751 90 806031 90 807301 115 808581 115 809861 115 811141 115 812411 140 813691 140 814971 140 816241 160 817521 160 818801 160 820081 160 821356 175 822636 175 823916 175 825196 175 826471 185 827751 185 829031 185 830311 185 831586 200 832866 200 834146 200 835426 200 836701 210 837981 210 839261 210 840541 215 841821 215 843101 215 844381 215 845656 225 846936 225 848216 225 849496 225 850781 225 852061 225 853341 225 854621 225 855896 235 857176 235 858456 235 859736 235 861016 240 862296 240 863576 240 864856 240 866136 240 867416 240 868696 240 869976 245 871256 245 872536 245 873816 245 875091 250 876371 250 877651 250 878931 250 880211 255 881491 255 882771 255 884051 255 885331 255 886611 255 887891 255 889171 255 890451 255 891731 255 893011 255 894286 260 895566 260 896846 260 898126 260 899406 260 900686 260 901966 260 903246 260 904526 255 905806 255 907086 255 908366 255 909646 255 910926 255 912206 255 913486 255 914761 260 916041 260 917321 260 918601 255 919881 255 921161 255 922441 255 923716 260 924996 260 926276 260 927556 260 928836 260 930116 260 931396 260 932676 260 933951 265 935231 265 936511 265 937791 265 939071 260 940351 260 941631 260 942911 260 944191 260 945471 260 946751 260 948031 260 949311 260 950591 260 951871 260 953151 260 954431 260 955711 260 956991 260 958271 260 959551 260 960831 260 962111 260 963391 260 964671 260 965951 260 967231 260 968511 255 969791 255 971071 255 972351 255 973631 255 974911 255 976191 255 977471 255 978751 255 980031 255 981311 255 982591 255 983871 255 985151 255 986431 255 987711 250 988991 250 990271 250 991551 250 992831 250 994111 250 995391 250 996671 250 997956 245 999236 245 1000516 245 1001796 240 1003076 240 1004356 240 1005636 240 1006916 240 1008196 240 1009476 240 1010756 240 1012041 235 1013321 235 1014601 235 1015881 235 1017161 235 1018441 235 1019721 235 1021001 235 1022281 230 1023561 230 1024841 230 1026121 230 1027401 230 1028681 230 1029961 230 1031246 220 1032526 220 1033806 220 1035086 220 1036371 215 1037651 215 1038931 215 1040211 215 1041496 210 1042776 210 1044056 210 1045336 210 1046616 205 1047896 205 1049176 205 1050456 205 1051741 200 1053021 200 1054301 200 1055586 190 1056866 190 1058146 190 1059426 190 1060711 185 1061991 185 1063271 185 1064551 185 1065836 180 1067116 180 1068396 180 1069676 180 1070966 85 1071056 75 1072246 85 1072336 75 1073526 85 1073616 75 1074806 85 1074896 75 1076091 75 1076171 80 1077371 75 1077451 80 1078651 75 1078731 80 1079946 45 1079996 5 1080006 5 1080016 70 1081226 45 1081276 5 1081286 5 1081296 70 1082506 45 1082556 5 1082566 5 1082576 70 1083786 45 1083836 5 1083846 5 1083856 70 1085086 25 1085126 80 1086366 25 1086406 80 1087646 25 1087686 80 1088926 25 1088966 80 1090246 5 1090256 15 1090276 45 1091526 5 1091536 15 1091556 45 1092806 5 1092816 15 1092836 45 1094086 5 1094096 15 1094116 45 1095361 75 1096641 75 1097921 75 1099201 75 1100496 5 1100506 5 1100516 5 1100526 25 1101776 5 1101786 5 1101796 5 1101806 25 1103056 5 1103066 5 1103076 5 1103086 25 1104336 5 1104346 5 1104356 5 1104366 25 1105641 25 1106921 25 1108201 25 1109486 5 1109496 5 1110766 5 1110776 5 1112046 5 1112056 5 1113326 5 1113336 5 1114611 5 1115891 5 1117171 5 1118451 5
5beb48f0be11d0309d1dff09b8405734_1,
cdf3f33c3ca4d5060a633a8d5b2b2b55_0,374496 15 375776 15 377056 15 378336 15 379611 20 380891 20 382171 20 383451 20 384721 40 386001 40 387281 40 388556 45 389836 45 391116 45 392396 45 393671 50 394951 50 396231 50 397511 50 398786 60 400066 60 401346 60 402626 60 403901 70 405181 70 406461 70 407736 75 409016 75 410296 75 411576 75 412846 85 414126 85 415406 85 416686 85 417961 95 419241 95 420521 95 421801 95 423076 100 424356 100 425636 100 426911 105 428191 105 429471 105 430751 105 432026 110 433306 110 434586 110 435866 110 437141 115 438421 115 439701 115 440981 115 442256 120 443536 120 444816 120 446091 125 447371 125 448651 125 449931 125 451206 130 452486 130 453766 130 455046 130 456316 140 457596 140 458876 140 460156 140 461431 145 462711 145 463991 145 465266 150 466546 150 467826 150 469106 150 470376 160 471656 160 472936 160 474216 160 475491 170 476771 170 478051 170 479331 170 480606 175 481886 175 483166 175 484436 185 485716 185 486996 185 488276 185 489551 190 490831 190 492111 190 493391 190 494666 195 495946 195 497226 195 498506 195 499781 200 501061 200 502341 200 503616 210 504896 210 506176 210 507456 210 508731 215 510011 215 511291 215 512571 215 513846 220 515126 220 516406 220 517686 220 518961 225 520241 225 521521 225 522801 230 524081 230 525361 230 526641 230 527916 235 529196 235 530476 235 531756 235 533031 240 534311 240 535591 240 536871 240 538146 245 539426 245 540706 245 541981 255 543261 255 544541 255 545821 255 547101 255 548381 255 549661 255 550941 255 552216 260 553496 260 554776 260 556056 260 557336 265 558616 265 559896 265 561171 270 562451 270 563731 270 565011 270 566286 275 567566 275 568846 275 570126 275 571401 285 572681 285 573961 285 575241 285 576521 285 577801 285 579081 285 580356 295 581636 295 582916 295 584196 295 585476 295 586756 295 588036 295 589316 295 590591 300 591871 300 593151 300 594431 300 595706 305 596986 305 598266 305 599546 305 600826 305 602106 305 603386 305 604661 310 605941 310 607221 310 608501 310 609781 310 611061 310 612341 310 613621 310 614896 310 616176 310 617456 310 618736 310 620016 310 621296 310 622576 310 623856 310 625136 310 626416 310 627696 310 628971 315 630251 315 631531 315 632811 310 634091 310 635371 310 636651 310 637931 310 639211 310 640491 310 641771 310 643046 315 644326 315 645606 315 646886 315 648166 315 649446 315 650726 315 652006 310 653286 310 654566 310 655846 310 657121 315 658401 315 659681 315 660961 315 662241 310 663521 310 664801 310 666081 310 667361 310 668641 310 669921 310 671201 310 672481 310 673761 310 675041 310 676316 315 677596 315 678876 315 680156 315 681436 310 682716 310 683996 310 685276 310 686556 310 687836 310 689116 310 690396 305 691676 305 692956 305 694236 305 695511 310 696791 310 698071 310 699351 310 700631 305 701911 305 703191 305 704471 305 705751 300 707031 300 708311 300 709591 300 710871 300 712151 300 713431 300 714711 295 715991 295 717271 295 718551 295 719831 295 721111 295 722391 295 723671 295 724951 290 726231 290 727511 290 728791 290 730071 290 731351 290 732631 290 733911 285 735191 285 736471 285 737751 285 739031 280 740311 280 741591 280 742871 280 744156 270 745436 270 746716 270 747996 265 749276 265 750556 265 751836 265 753116 260 754396 260 755676 260 756956 260 758236 255 759516 255 760796 255 762076 255 763356 250 764636 250 765916 250 767196 245 768476 245 769756 245 771036 245 772316 240 773596 240 774876 240 776156 240 777436 235 778716 235 779996 235 781276 235 782556 235 783836 235 785116 235 786401 220 787681 220 788961 220 790241 220 791521 220 792801 220 794081 220 795361 220 796646 210 797926 210 799206 210 800486 210 801766 205 803046 205 804326 205 805611 195 806891 195 808171 195 809451 195 810736 190 812016 190 813296 190 814576 190 815861 180 817141 180 818421 180 819701 180 820986 170 822266 170 823546 170 824831 160 826111 160 827391 160 828671 160 829956 155 831236 155 832516 155 833796 155 835081 145 836361 145 837641 145 838921 145 840206 135 841486 135 842766 135 844051 125 845331 125 846611 125 847891 125 849176 115 850456 115 851736 115 853016 115 854306 100 855586 100 856866 100 858146 100 859431 90 860711 90 861991 90 863276 75 864556 75 865836 75 867116 75 868406 50 869686 50 870966 50 872246 50
cdf3f33c3ca4d5060a633a8d5b2b2b55_1,
4c1711b62f15ec83b97bb11e8e0c4416_0,422796 10 424076 10 425356 10 426636 10 427906 30 429186 30 430466 30 431746 30 433026 40 434306 40 435586 40 436866 40 438136 55 439416 55 440696 55 441976 55 443251 65 444531 65 445811 65 447091 65 448366 75 449646 75 450926 75 452206 75 453481 85 454761 85 456041 85 457321 85 458596 95 459876 95 461156 95 462436 95 463716 95 464996 95 466276 95 467551 105 468831 105 470111 105 471391 105 472666 115 473946 115 475226 115 476506 115 477786 115 479066 115 480346 115 481626 115 482906 115 484186 115 485466 115 486746 115 488026 120 489306 120 490586 120 491866 120 493146 120 494426 120 495706 120 496986 120 498266 125 499546 125 500826 125 502106 125 503386 125 504666 125 505946 125 507221 130 508501 130 509781 130 511061 130 512341 130 513621 130 514901 130 516181 130 517461 130 518741 130 520021 130 521301 130 522581 130 523861 130 525141 130 526421 130 527696 140 528976 140 530256 140 531536 140 532816 140 534096 140 535376 140 536656 140 537936 140 539216 140 540496 140 541776 140 543056 140 544336 140 545616 140 546896 140 548176 140 549456 140 550736 140 552011 145 553291 145 554571 145 555851 145 557131 145 558411 145 559691 145 560971 145 562251 145 563531 145 564811 145 566091 145 567371 145 568651 145 569931 145 571211 145 572496 140 573776 140 575056 140 576336 140 577616 140 578896 140 580176 140 581456 140 582736 140 584016 140 585296 140 586576 140 587856 140 589136 140 590416 140 591696 140 592981 135 594261 135 595541 135 596821 130 598101 130 599381 130 600661 130 601941 130 603221 130 604501 130 605781 130 607066 125 608346 125 609626 125 610906 125 612186 120 613466 120 614746 120 616026 120 617311 115 618591 115 619871 115 621151 115 622431 115 623711 115 624991 115 626271 115 627556 105 628836 105 630116 105 631396 105 632681 100 633961 100 635241 100 636526 90 637806 90 639086 90 640366 90 641651 80 642931 80 644211 80 645491 80 646781 70 648061 70 649341 70 650621 70 651911 50 653191 50 654471 50 655751 50
4c1711b62f15ec83b97bb11e8e0c4416_1,
63b8318ecf467d7ad048df39beb17636_0,
63b8318ecf467d7ad048df39beb17636_1,229766 60 231046 60 232326 60 233606 60 234871 90 236151 90 237431 90 238711 90 239981 110 241261 110 242541 110 243821 110 245091 125 246371 125 247651 125 248931 125 250201 145 251481 145 252761 145 254036 155 255316 155 256596 155 257876 155 259151 165 260431 165 261711 165 262991 165 264266 170 265546 170 266826 170 268106 170 269381 180 270661 180 271941 180 273221 180 274496 190 275776 190 277056 190 278336 190 279611 195 280891 195 282171 195 283446 205 284726 205 286006 205 287286 205 288566 205 289846 205 291126 205 292406 205 293681 215 294961 215 296241 215 297521 215 298796 220 300076 220 301356 220 302636 220 303916 225 305196 225 306476 225 307751 230 309031 230 310311 230 311591 230 312866 240 314146 240 315426 240 316706 240 317986 240 319266 240 320546 240 321826 240 323101 245 324381 245 325661 245 326941 245 328216 255 329496 255 330776 255 332056 255 333336 255 334616 255 335896 255 337171 260 338451 260 339731 260 341011 260 342291 260 343571 260 344851 260 346131 260 347406 270 348686 270 349966 270 351246 270 352526 270 353806 270 355086 270 356366 270 357646 270 358926 270 360206 270 361486 270 362766 270 364046 270 365326 270 366601 275 367881 275 369161 275 370441 275 371721 275 373001 275 374281 275 375561 275 376841 275 378121 275 379401 275 380681 275 381961 275 383241 275 384521 275 385801 280 387081 280 388361 280 389641 280 390921 280 392201 280 393481 280 394761 280 396041 280 397321 280 398601 280 399881 280 401161 280 402441 280 403721 280 405001 280 406281 280 407561 280 408841 280 410121 280 411401 280 412681 280 413961 280 415241 285 416521 285 417801 285 419081 285 420361 285 421641 285 422921 285 424201 285 425476 290 426756 290 428036 290 429316 290 430601 290 431881 290 433161 290 434441 290 435721 290 437001 290 438281 290 439561 290 440841 290 442121 290 443401 290 444681 295 445961 295 447241 295 448521 295 449801 295 451081 295 452361 295 453641 295 454921 295 456201 295 457481 295 458761 295 460041 295 461321 295 462601 295 463881 295 465166 290 466446 290 467726 290 469006 290 470286 290 471566 290 472846 290 474126 290 475406 290 476686 290 477966 290 479246 290 480526 290 481806 290 483086 290 484366 290 485646 290 486926 290 488206 290 489491 285 490771 285 492051 285 493331 280 494611 280 495891 280 497171 280 498451 280 499731 280 501011 280 502291 280 503576 275 504856 275 506136 275 507416 275 508696 275 509976 275 511256 275 512536 275 513816 270 515096 270 516376 270 517656 270 518936 270 520216 270 521496 270 522781 265 524061 265 525341 265 526621 265 527901 260 529181 260 530461 260 531741 260 533021 260 534301 260 535581 260 536861 260 538141 255 539421 255 540701 255 541981 255 543261 255 544541 255 545821 255 547101 250 548381 250 549661 250 550941 250 552226 245 553506 245 554786 245 556066 245 557341 245 558621 245 559901 245 561181 245 562466 240 563746 240 565026 240 566306 240 567586 235 568866 235 570146 235 571426 235 572711 230 573991 230 575271 230 576556 220 577836 220 579116 220 580396 220 581676 220 582956 220 584236 220 585516 220 586801 210 588081 210 589361 210 590641 210 591921 205 593201 205 594481 205 595761 205 597046 195 598326 195 599606 195 600891 185 602171 185 603451 185 604731 185 606016 170 607296 170 608576 170 609856 170 611141 155 612421 155 613701 155 614981 155 616261 150 617541 150 618821 150 620101 150 621386 140 622666 140 623946 140 625231 130 626511 130 627791 130 629071 130 630356 120 631636 120 632916 120 634196 120 635481 105 636761 105 638041 105 639321 105 640601 95 641881 95 643161 95 644441 95 645726 85 647006 85 648286 85 649566 85 650851 65 652131 65 653411 65 654701 25 655981 25 657261 25 658541 25
